duration,total_bytes,total_packets,bytes_per_second,packets_per_second,bytes_per_packet,byte_ratio,packet_ratio,outbound_fraction,dns_query_length,dns_entropy,dns_digit_fraction,dns_subdomain_depth,sni_entropy,is_attack,Label,timestamp
15.108424619422967,-0.06879923308471263,-0.3814715787062026,-0.03314798780774368,-0.04834492196996392,-0.5371430853998573,-0.8824816361195524,-0.8527292834410762,-3.2428884139851926,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:01:57.179385+00:00
15.10840400104687,-0.06879923308471263,-0.3814715787062026,-0.03314798780309788,-0.04834492195621685,-0.5371430853998573,-0.8824816361195524,-0.8527292834410762,-3.2428884139851926,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:01:57.240728+00:00
14.877794656830535,-0.06752255036390592,-0.3600890833202832,-0.0331476110523326,-0.04834380713942606,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5845033978896654,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:01:58.150743+00:00
22.872861763415383,0.018227972383610683,0.409680750572812,-0.033134632038159015,-0.048325050745857356,-0.2237317249494107,-0.8808238024661132,-0.8288087501527928,-0.9515678836873454,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:01:58.435434+00:00
22.872837548810892,0.07014640302974977,0.409680750572812,-0.033125967640355226,-0.04832505071447276,0.18521144055812358,-0.8824529219869658,-0.8288087501527928,-3.1223551947943395,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:01:58.436387+00:00
15.593249190752546,-0.06496918492229253,-0.3173240925484446,-0.033147165008208856,-0.0483424872815136,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5835710348877385,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:01:59.150853+00:00
16.08808086694717,-0.06496918492229253,-0.3173240925484446,-0.03314729449195036,-0.048342870427780245,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5835710348877385,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:04.150804+00:00
15.837980684105691,-0.06496918492229253,-0.3173240925484446,-0.033147230029462085,-0.04834267968134804,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5835710348877385,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:04.150878+00:00
-0.47515405633083274,-0.08284274301358631,-0.5311490464076377,-0.033151499154467294,2.313041252534811,-1.019830100425144,-0.8825568490054272,-0.8578767399714665,-7.349385199670203,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:04.217182+00:00
11.036836931763572,0.01578099716873118,0.15309080594178026,-0.03311811840912467,-0.048309281257011984,0.015935785983283664,0.5177002505440353,0.25397387059280435,0.19141725252780062,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:04.417713+00:00
16.071327956869194,-0.06496918492229253,-0.3173240925484446,-0.03314729023483838,-0.04834285783085846,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5835710348877385,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:06.150868+00:00
21.103011766094006,-0.08281614545690284,-0.18902912023292873,-0.03315149435168769,-0.04834166904416054,-1.0193273014511592,-0.8821792176409317,-0.8578767399714665,-3.5779671447615735,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:06.414149+00:00
16.08126889113187,-0.06496918492229253,-0.3173240925484446,-0.03314729276198633,-0.04834286530876489,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5835710348877385,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:07.150783+00:00
15.608086749590301,-0.06496918492229253,-0.3173240925484446,-0.033147169006659864,-0.04834249911304982,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5835710348877385,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:08.150811+00:00
-0.4751459048798167,-0.07592737827588336,-0.5311490464076377,0.7812638332470361,1.7312478960182593,-0.3661914342450683,-0.8825205963944356,-0.8578767399714665,-3.419018491106421,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:08.234232+00:00
-0.4751233685152428,-0.07486347600854444,-0.5311490464076377,0.5258139312404636,1.0102017685707687,-0.26563163944813356,-0.8827447253061713,-0.8578767399714665,-4.843459581790715,-0.5899085547791038,-0.35433270870325184,-0.7138594460939556,5.745850425523813,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:08.978206+00:00
-0.47513847267447845,-0.06996952557878543,-0.5311490464076377,1.2048191171805627,1.4048118045791085,0.19694341661776615,-0.8827508614495716,-0.8578767399714665,-4.892131374203962,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:08.991193+00:00
-0.4751221697724463,-0.0715653789797938,-0.5311490464076377,0.740186214728635,0.9878693407074612,0.04610372442236408,-0.8827004350755776,-0.8578767399714665,-4.474233553104566,-0.18271184801606874,0.0338404735805484,-0.8300655602584477,9.227507785920723,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:08.991547+00:00
-0.4751423086514272,-0.07534223202884696,-0.5311490464076377,0.7635751744437453,1.5567769932566637,-0.3108835471067542,-0.882712964765051,-0.8578767399714665,-4.577459562140185,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:09.010259+00:00
15.35210097936665,-0.06496918492229253,-0.3173240925484446,-0.03314709897212305,-0.04834229187875922,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5835710348877385,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:11.150799+00:00
15.352187528596556,-0.06496918492229253,-0.3173240925484446,-0.03314709899618469,-0.04834229194995833,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5835710348877385,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:13.150847+00:00
14.493141109300636,0.07275296358473012,-0.3173240925484446,-0.03311099584690959,-0.04834154470803919,3.1821327535896273,-0.8828542914019077,-0.8702306356444027,-6.029292193952741,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:13.637898+00:00
14.004143714296497,-0.008555767196646519,-0.40285407409212187,-0.03313150834527378,-0.04834514615169305,1.788804968253243,-0.8826368208426939,-0.8578767399714665,-4.0261098771272374,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:14.417254+00:00
-0.46940608462169386,-0.070395086485721,-0.5311490464076377,-0.024749955545159043,-0.03815616589281101,0.15671949869899227,-0.8828534896638421,-0.8578767399714665,-6.030595090917506,-0.708126953516759,-0.10213272949521376,-0.9508287769391943,0.5233643849284507,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:14.526589+00:00
-0.46952380116430853,-0.07949145087146872,-0.5739140371794763,-0.03084246101907294,-0.0431495879952073,-0.3863033932044552,-0.8827079015512254,-0.8578767399714665,-4.557941914934682,-0.7738038417043454,-0.4874478763003512,0.7368181882470892,2.264193065126905,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:14.526838+00:00
-0.4395080007860367,-0.06906520865154735,-0.4670015602498798,-0.031646548396368,-0.04546675366110419,-0.275687618927827,-0.8824693292900505,-0.8501555551758813,-3.1928319676707115,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:14.551012+00:00
-0.42415714028282675,-0.07475708578181055,-0.5311490464076377,-0.032534016064775614,-0.04720132208015513,-0.25557565996844006,-0.8828075038849177,-0.8578767399714665,-5.46985882476492,-0.7475330864293108,-0.40413181174055296,-0.5710702339179784,2.264193065126905,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:14.950123+00:00
-0.42426215015179874,-0.07821476815066203,-0.5739140371794763,-0.03279734243094891,-0.0477771271321055,-0.1449598856918119,-0.882784626653853,-0.8578767399714665,-5.23739108892137,-0.7475330864293108,-0.40413181174055296,-0.5710702339179784,2.264193065126905,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:14.950325+00:00
5.046174948505341,-0.06752255036390592,-0.3600890833202832,-0.03314068768860695,-0.04832332069894248,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5845033978896654,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:15.150836+00:00
15.607347604781989,-0.06496918492229253,-0.3173240925484446,-0.03314716880764845,-0.0483424985241691,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5835710348877385,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:15.150909+00:00
15.591885740695824,-0.06496918492229253,-0.3173240925484446,-0.033147164640413486,-0.04834248619319611,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5835710348877385,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:15.150968+00:00
-0.33380741621473803,0.09732910596025907,-0.2531766063906867,-0.028185681310044064,-0.04658526388270687,2.9871819581303605,-0.8827823332404592,-0.8462949627780887,-5.18395106925034,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,13.009247528488036,0,BENIGN,2017-07-07 12:02:15.163272+00:00
0.863138944314068,1.9353532605716532,1.09392060292223,-0.027275658813461875,-0.04747542095808261,8.518140736320618,-0.8827450780831015,-0.8633673602705493,-4.8299705818088645,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,13.009247528488036,0,BENIGN,2017-07-07 12:02:15.163292+00:00
-0.3342032410861369,0.08839232691461218,-0.23179411100476735,-0.028418741711858094,-0.046475881196259866,2.5768585601452214,-0.8828001231055023,-0.851013464597613,-5.370840365149105,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,13.009247528488036,0,BENIGN,2017-07-07 12:02:15.699836+00:00
13.926522001492911,-0.08281614545690284,-0.274559101776606,-0.03315149195842188,-0.04833895888503294,-1.019201601707663,-0.8821792176409317,-0.8578767399714665,-3.5779671447615735,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:15.835200+00:00
4.563449855309522,-0.06752255036390592,-0.3600890833202832,-0.033139651897715214,-0.04832025576269214,-0.5371430853998573,-0.8825568490054272,-0.8578767399714665,-3.5845033978896654,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:16.150812+00:00
-0.34592646613862804,0.09264793598396784,-0.2531766063906867,-0.027861191070068705,-0.046419299593203525,2.883072994105299,-0.8827960937208218,-0.8544451022845397,-5.327370185536739,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,13.009247528488036,0,BENIGN,2017-07-07 12:02:22.874982+00:00
-0.3173357311968159,0.27691580868706805,-0.1462641294610901,-0.024270720830864737,-0.04630370160427396,5.162768919680943,-0.8828361850436324,-0.8578767399714665,-5.79197104614617,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,13.009247528488036,0,BENIGN,2017-07-07 12:02:23.435801+00:00
-0.3960406279913035,-0.07007591580551932,-0.1034991386892515,-0.03252291726363604,-0.043891329841112756,-0.8187105108312746,-0.701293794047568,-0.1166429995952859,0.17776933819317384,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:23.578095+00:00
0.9655983681122342,0.2669683224874492,1.4360405290969391,-0.032205474159738894,-0.04737452980571522,0.3578390882928617,4.084050856839916,2.107058221533256,0.19287744127228731,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:23.580317+00:00
-0.42648174231376784,-0.07273567147386661,-0.5311490464076377,-0.03234280023161429,-0.0471462354422532,-0.06451204985426412,-0.882819773231902,-0.8578767399714665,-5.607207830473566,-0.6687208206042073,-0.4342710949700851,-0.9508287769391943,0.5233643849284507,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:23.728519+00:00
-0.42659154715392567,-0.07720406099669005,-0.5739140371794763,-0.032699310665889644,-0.04774940757405748,0.04610372442236408,-0.8828006363420003,-0.8578767399714665,-5.401704514036639,-0.6687208206042073,-0.4342710949700851,-0.9508287769391943,0.5233643849284507,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:23.728708+00:00
-0.38548473867402816,0.12953874710394475,-0.23179411100476735,-0.023925402583196403,-0.04540134149831584,3.44111412987221,-0.882884108086309,-0.851013464597613,-6.462492749492591,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,12.87714132434829,0,BENIGN,2017-07-07 12:02:23.931947+00:00
-0.3215346874643388,0.25010547155012736,-0.1462641294610901,-0.02470792791130384,-0.046247632991203144,4.702022223520442,-0.8824349420343284,-0.8522613328474045,-3.0540837676958255,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,13.009247528488036,0,BENIGN,2017-07-07 12:02:24.055939+00:00
-0.4751737157126951,-0.01390187609002457,-0.3600890833202832,50.89571331530151,33.440541423380246,1.152261467188646,0.09626364776701261,-0.4872598697833762,0.19054198762109323,-1.010240639179656,-3.3889601370928246,-0.9508287769391943,-2.958292975468458,-0.07382206769628756,0,BENIGN,2017-07-07 12:02:24.083824+00:00
